campaignId,influencerId,likes,comments,shares,views
108,influencer_799,2575,29,132,7378
102,influencer_781,2673,664,297,46496
108,influencer_35,4068,811,200,75730
110,influencer_743,2450,145,245,17251
103,influencer_419,387,951,332,65110
109,influencer_326,2504,9,483,67216
104,influencer_230,2855,911,148,69103
110,influencer_530,976,873,109,95186
107,influencer_161,1364,676,491,53623
106,influencer_450,4173,342,432,66309
100,influencer_80,4038,319,248,76149
102,influencer_461,1873,691,371,86728
106,influencer_990,646,508,461,68216
102,influencer_192,1426,853,245,90920
102,influencer_723,1058,407,247,94679
103,influencer_275,3222,710,388,60843
105,influencer_446,3824,740,308,85747
110,influencer_762,3126,425,467,79715
106,influencer_603,4231,704,328,35233
104,influencer_993,4948,477,486,67277
109,influencer_545,3619,593,188,62745
101,influencer_710,4366,740,56,98396
106,influencer_702,1085,766,259,81820
108,influencer_114,2934,478,421,31813
105,influencer_94,480,770,30,65605
100,influencer_983,1057,160,39,77604
101,influencer_948,572,388,26,62234
104,influencer_237,744,792,75,29514
100,influencer_338,695,622,258,9294
104,influencer_507,4136,921,124,90300
101,influencer_662,1441,522,468,9261
109,influencer_685,786,438,366,19555
100,influencer_482,2319,163,474,12692
105,influencer_675,3520,593,315,59447
108,influencer_221,548,15,114,3185
103,influencer_193,4782,749,498,70636
108,influencer_666,441,426,107,75992
104,influencer_693,1371,898,115,65002
106,influencer_659,1866,333,317,12802
107,influencer_313,611,740,372,20403
104,influencer_432,4699,54,201,46253
110,influencer_63,150,37,24,67852
110,influencer_306,370,397,309,21809
105,influencer_168,3426,324,119,35466
101,influencer_399,4243,724,307,46689
101,influencer_98,634,442,339,51784
103,influencer_242,943,837,88,20717
106,influencer_394,4146,373,341,44391
108,influencer_406,3680,706,487,42140
108,influencer_249,4800,632,40,59351
109,influencer_125,3712,349,376,29197
107,influencer_480,2184,613,451,95328
108,influencer_468,1601,869,292,47656
105,influencer_77,4091,873,157,91469
106,influencer_113,3700,177,119,86016
101,influencer_605,4952,330,18,13995
104,influencer_209,1720,495,324,35803
106,influencer_445,1252,557,441,86483
105,influencer_374,4923,769,155,11968
106,influencer_961,1531,683,36,51029
108,influencer_948,707,829,99,36041
103,influencer_823,4673,53,77,45016
103,influencer_704,3941,139,268,82107
100,influencer_451,482,115,416,84277
109,influencer_118,2564,59,229,83631
101,influencer_456,1637,374,366,64306
100,influencer_710,2133,194,429,92265
105,influencer_330,4974,604,395,64648
108,influencer_27,4742,929,496,45998
105,influencer_46,3205,941,343,78668
109,influencer_608,2358,20,128,33401
106,influencer_557,824,886,30,75878
107,influencer_402,2119,812,195,90375
109,influencer_82,4339,195,445,33421
109,influencer_80,2259,534,330,21482
105,influencer_886,1569,193,470,11949
110,influencer_515,2816,97,274,81370
100,influencer_289,987,463,236,54784
106,influencer_752,2296,576,48,58370
106,influencer_654,386,877,304,78626
107,influencer_72,3124,765,348,45415
100,influencer_721,2236,806,193,44153
110,influencer_821,2204,523,129,26103
107,influencer_975,667,862,380,10516
102,influencer_311,4588,442,65,87080
107,influencer_512,4457,754,214,41149
104,influencer_613,3664,146,296,71113
109,influencer_53,3107,282,254,46246
104,influencer_714,2543,763,408,79527
105,influencer_418,3290,615,50,15616
100,influencer_575,1932,296,475,48097
108,influencer_547,1425,422,434,16842
103,influencer_312,2771,455,105,25089
106,influencer_707,3336,607,401,15395
106,influencer_529,1615,830,126,25443
108,influencer_157,3843,826,17,17911
110,influencer_214,491,639,179,30139
103,influencer_17,2338,16,146,93426
108,influencer_557,1340,609,222,52819
101,influencer_476,1206,579,36,30916
109,influencer_635,554,614,112,18838
105,influencer_950,1899,123,58,10213
103,influencer_238,2736,879,341,36573
102,influencer_612,1815,586,500,65637
108,influencer_801,4706,694,162,39008
110,influencer_482,4670,10,291,97031
108,influencer_568,4062,392,326,58217
106,influencer_822,1447,119,273,82277
106,influencer_834,1259,917,357,34799
106,influencer_994,3218,878,337,41998
102,influencer_275,4234,706,66,20190
101,influencer_714,782,383,464,32754
102,influencer_746,1463,442,265,9238
108,influencer_731,2336,885,171,61491
106,influencer_910,4763,177,82,38637
103,influencer_943,3435,592,332,33121
105,influencer_862,749,385,435,47556
108,influencer_898,3837,685,389,60711
107,influencer_26,3828,876,383,61963
109,influencer_600,2655,559,242,82110
105,influencer_644,4335,98,437,29095
102,influencer_230,4651,143,92,40057
101,influencer_244,1022,84,112,67067
103,influencer_366,1866,827,447,66579
107,influencer_454,4819,945,414,90575
104,influencer_559,2050,287,434,13634
103,influencer_516,1636,490,74,82346
101,influencer_11,1215,835,58,5120
103,influencer_998,149,917,495,77227
107,influencer_684,4398,897,132,45101
109,influencer_242,1721,132,239,45428
102,influencer_111,4947,158,153,19490
102,influencer_911,2370,279,415,17838
106,influencer_216,3834,660,421,58218
103,influencer_989,3792,181,170,88727
106,influencer_17,3101,292,16,76129
103,influencer_944,2525,694,416,30564
102,influencer_466,2683,495,200,80623
110,influencer_400,4752,634,66,29825
100,influencer_944,4453,318,262,47159
104,influencer_750,3082,712,239,28859
100,influencer_411,2147,239,444,7141
102,influencer_332,1201,433,454,41305
102,influencer_891,4944,300,153,64105
104,influencer_605,1344,455,268,97099
104,influencer_30,4303,359,354,21931
103,influencer_422,4309,15,203,13232
101,influencer_847,3416,137,395,32604
101,influencer_49,451,196,118,31958
109,influencer_538,86,244,375,89171
102,influencer_300,4713,76,86,75870
102,influencer_455,3269,253,115,16806
110,influencer_521,636,246,260,70035
107,influencer_534,1245,386,238,44572
103,influencer_948,2777,427,152,69893
107,influencer_573,2337,581,476,50159
108,influencer_518,3495,316,169,4895
105,influencer_785,1976,937,444,62853
104,influencer_380,3657,626,453,21491
107,influencer_221,3917,893,5,80744
100,influencer_672,4969,590,219,27304
104,influencer_505,4606,571,38,14097
110,influencer_780,914,592,184,91801
103,influencer_125,4809,633,136,71751
102,influencer_875,3262,568,461,22314
101,influencer_940,3407,609,50,55973
102,influencer_540,3526,877,73,60286
102,influencer_343,2526,480,430,95154
107,influencer_521,4260,642,6,47284
109,influencer_171,3581,89,425,93585
108,influencer_634,1236,79,60,74152
107,influencer_849,1393,14,74,38042
110,influencer_598,1463,16,246,83622
100,influencer_633,4065,990,208,77128
110,influencer_145,3392,880,136,92759
101,influencer_652,622,146,111,83608
109,influencer_687,3572,877,275,53985
106,influencer_252,4805,982,119,38538
105,influencer_225,2989,572,52,30731
103,influencer_729,4824,252,162,43739
105,influencer_795,2668,996,474,48391
110,influencer_55,3736,545,139,35066
100,influencer_800,3055,495,143,89688
109,influencer_840,3174,599,277,31686
110,influencer_744,1709,651,481,21750
106,influencer_411,2117,691,222,61832
104,influencer_563,1366,250,260,12018
107,influencer_946,4002,395,338,74573
108,influencer_928,4318,945,16,76184
106,influencer_439,2168,595,454,75973
106,influencer_196,2925,535,497,34856
110,influencer_849,4149,128,25,49956
108,influencer_42,1197,437,421,97627
102,influencer_500,3753,369,302,55746
103,influencer_548,4944,521,170,75166
101,influencer_947,1011,955,211,28574
100,influencer_692,4169,218,226,39881
110,influencer_344,3443,349,496,64304
105,influencer_662,211,153,235,32219
102,influencer_329,74,169,219,1295
110,influencer_724,3120,278,330,34937
101,influencer_76,3715,986,164,48273
108,influencer_941,3241,469,303,87983
104,influencer_70,4307,123,172,54558
107,influencer_128,1678,87,381,46586
106,influencer_683,1541,950,26,79782
110,influencer_494,3895,788,246,72461
108,influencer_674,3964,85,458,14023
107,influencer_28,119,660,38,29863
102,influencer_807,993,109,181,61264
110,influencer_592,1966,607,191,35001
107,influencer_956,2060,347,317,84588
102,influencer_190,4963,642,286,46995
103,influencer_987,2734,750,158,35916
104,influencer_433,3989,936,139,6750
104,influencer_265,3885,545,75,18718
109,influencer_916,553,95,11,58616
106,influencer_262,1932,717,420,68326
110,influencer_241,4913,893,237,35024
109,influencer_215,3113,624,385,4366
109,influencer_260,3636,454,13,67690
109,influencer_907,773,507,328,68641
101,influencer_50,2547,82,31,81204
110,influencer_9,113,373,496,44660
109,influencer_393,1356,121,184,84426
103,influencer_912,4865,372,294,32602
105,influencer_376,2604,413,76,54639
101,influencer_583,1496,50,34,79337
100,influencer_502,1932,398,429,80415
105,influencer_665,2207,14,468,61821
104,influencer_265,1832,352,175,82068
110,influencer_687,3901,529,425,81938
104,influencer_580,3154,162,345,91923
102,influencer_296,4432,592,31,27642
107,influencer_907,1379,783,328,66688
105,influencer_432,2923,563,384,9607
104,influencer_628,303,820,132,54388
107,influencer_881,884,91,58,27915
107,influencer_607,1486,401,256,8841
104,influencer_541,2061,130,355,53211
102,influencer_879,934,442,353,6510
107,influencer_557,3104,406,355,64367
104,influencer_312,3461,622,268,39017
110,influencer_978,1042,904,131,57379
110,influencer_785,715,335,367,26448
102,influencer_529,4873,572,237,88608
106,influencer_575,2476,713,261,11479
101,influencer_761,946,753,448,91931
108,influencer_475,793,627,369,76364
103,influencer_909,384,746,38,54176
110,influencer_627,4953,814,385,75546
107,influencer_946,869,338,229,89222
109,influencer_864,2882,939,317,38499
101,influencer_87,4648,360,13,93204
108,influencer_429,4663,135,241,20472
107,influencer_402,4593,474,473,46504
106,influencer_294,3159,276,500,98093
102,influencer_38,2707,932,372,22983
107,influencer_411,2458,812,49,32750
102,influencer_351,2138,538,173,25533
108,influencer_654,704,363,317,35788
103,influencer_879,3062,838,402,20319
105,influencer_820,1261,743,259,71904
103,influencer_450,249,30,390,59369
102,influencer_732,788,463,373,54874
110,influencer_260,1330,862,180,75616
101,influencer_502,563,406,319,5051
108,influencer_758,730,907,398,27565
110,influencer_613,510,656,157,65177
106,influencer_706,4652,762,56,61735
109,influencer_379,513,682,413,4387
102,influencer_448,179,533,122,69578
106,influencer_399,497,727,31,34832
106,influencer_69,2064,760,218,90422
105,influencer_338,4644,939,430,69040
103,influencer_504,2343,576,316,44460
104,influencer_950,1634,147,158,7074
101,influencer_436,2541,227,183,58542
103,influencer_263,3737,813,344,21906
107,influencer_775,4033,402,36,5209
107,influencer_907,4453,158,302,31951
107,influencer_485,4435,363,41,82420
104,influencer_603,4408,722,82,32614
104,influencer_389,535,506,89,68277
109,influencer_855,1137,647,240,27346
106,influencer_398,1138,243,377,31943
101,influencer_219,4487,816,350,48455
109,influencer_595,28,504,43,42021
108,influencer_763,4143,484,194,53668
105,influencer_890,847,654,123,76856
107,influencer_24,1289,758,234,39097
107,influencer_681,50,669,22,49617
108,influencer_571,4738,673,148,62667
101,influencer_965,312,778,263,9107
107,influencer_321,729,195,84,14490
105,influencer_475,1684,735,159,65905
107,influencer_478,1729,945,174,43573
107,influencer_113,314,805,408,71803
102,influencer_269,212,858,68,15600
109,influencer_975,4449,852,265,15086
104,influencer_199,2822,952,399,31480
102,influencer_334,264,508,226,53017
108,influencer_60,2423,355,276,87839
109,influencer_942,2576,367,423,41234
107,influencer_355,3376,246,58,65594
109,influencer_905,2770,657,382,41282
104,influencer_518,4305,793,463,91332
104,influencer_72,3042,6,86,32665
104,influencer_822,2565,366,476,68444
101,influencer_948,3555,840,23,39578
105,influencer_831,2414,702,236,76668
108,influencer_210,811,447,19,54879
108,influencer_28,1144,715,284,77522
102,influencer_811,862,938,487,59485
100,influencer_711,1546,267,407,47163
102,influencer_197,1429,529,131,12718
101,influencer_91,532,812,374,41176
100,influencer_142,4150,331,355,61119
100,influencer_714,1833,874,220,70114
104,influencer_714,3465,284,77,35311
104,influencer_84,2064,204,421,16457
100,influencer_595,2261,857,447,17818
102,influencer_677,4980,335,295,85689
105,influencer_87,2089,5,148,19671
110,influencer_306,2623,11,266,62198
105,influencer_193,73,662,53,83768
101,influencer_812,3832,76,383,91225
102,influencer_486,771,42,133,34565
103,influencer_257,3715,113,86,66722
105,influencer_642,1352,840,45,18992
107,influencer_569,234,543,97,26814
110,influencer_739,240,597,180,32789
110,influencer_718,3267,590,491,56203
108,influencer_893,3753,523,320,36088
104,influencer_390,1510,206,332,54576
108,influencer_961,4332,957,18,44839
110,influencer_836,3796,545,210,63051
108,influencer_503,1489,367,118,28951
106,influencer_795,791,50,347,63174
105,influencer_685,3397,657,266,25453
108,influencer_666,3290,428,204,38930
108,influencer_371,1698,498,264,15971
106,influencer_486,2326,804,364,63887
104,influencer_540,4866,696,104,42621
109,influencer_380,151,750,427,78873
106,influencer_518,4202,388,395,38385
104,influencer_334,311,214,331,57429
110,influencer_184,1371,41,430,48510
108,influencer_317,3087,950,15,69913
101,influencer_171,4495,403,279,36254
101,influencer_489,686,235,0,42109
104,influencer_973,2987,607,264,16722
108,influencer_1,1239,884,51,7280
109,influencer_610,1399,916,11,53996
108,influencer_500,3401,557,438,72830
110,influencer_25,3624,60,121,7681
101,influencer_988,1009,828,461,55667
104,influencer_778,675,632,442,6777
110,influencer_557,3727,376,270,7543
105,influencer_748,3459,859,76,89964
104,influencer_944,39,297,48,22199
100,influencer_296,2021,675,335,54917
106,influencer_715,3803,815,116,42700
100,influencer_871,4391,614,23,14386
100,influencer_638,43,196,131,41496
105,influencer_110,616,206,486,2444
107,influencer_119,439,602,344,29916
106,influencer_580,2393,677,31,52912
108,influencer_900,673,61,210,56151
107,influencer_228,2118,848,118,97428
110,influencer_971,760,402,293,44595
108,influencer_886,340,646,215,57509
106,influencer_824,4144,843,467,9527
108,influencer_763,3935,704,96,54341
103,influencer_453,4435,692,306,68597
107,influencer_371,808,623,278,21093
103,influencer_538,2702,262,189,7022
110,influencer_473,3946,892,435,96620
106,influencer_501,417,242,387,85415
101,influencer_437,823,350,78,63724
100,influencer_775,992,585,456,20449
108,influencer_420,1817,598,386,31538
109,influencer_686,3776,216,313,91452
104,influencer_13,3482,834,68,15631
110,influencer_565,2843,926,245,87554
106,influencer_211,547,137,484,82213
103,influencer_953,1452,676,160,93409
101,influencer_126,632,311,29,11008
105,influencer_245,1483,798,31,15740
101,influencer_55,4917,21,312,14776
100,influencer_832,2470,293,111,89875
109,influencer_494,3949,718,445,20995
102,influencer_607,3827,858,319,11145
107,influencer_732,145,574,396,61773
100,influencer_761,169,603,362,18054
105,influencer_687,979,531,267,43830
106,influencer_824,3126,960,318,25961
105,influencer_840,2247,69,169,9027
102,influencer_82,2511,293,245,92759
108,influencer_631,364,78,140,11267
104,influencer_517,4274,525,145,68067
106,influencer_626,476,366,403,97265
105,influencer_903,928,324,171,78179
106,influencer_356,4729,665,211,69496
101,influencer_990,2579,313,123,80790
100,influencer_44,2617,760,8,79533
105,influencer_680,3812,69,124,59552
108,influencer_220,4075,49,61,32575
100,influencer_914,1283,322,495,52355
110,influencer_222,786,777,418,48874
109,influencer_723,1149,234,389,73114
109,influencer_918,1766,340,130,8049
105,influencer_412,4738,551,449,46567
110,influencer_704,4404,545,440,14469
107,influencer_652,1632,548,348,23878
106,influencer_139,1092,663,477,72338
102,influencer_937,3389,613,126,60346
106,influencer_612,3423,39,162,5730
101,influencer_990,4965,392,153,21539
102,influencer_324,1529,274,208,20900
101,influencer_54,1270,591,124,81642
105,influencer_38,4772,499,287,52838
100,influencer_102,1303,387,349,23345
100,influencer_310,1910,962,151,91397
